2019-03-07 22:29:04,POM-SONTAG-A139-AP205-1,2
2019-03-07 22:29:04,POM-SONTAG-A140-AP205-18,1
2019-03-07 22:29:04,POM-SONTAG-A150-AP205-6,2
2019-03-07 22:29:04,POM-SONTAG-A169-AP205-7,8
2019-03-07 22:29:04,POM-SONTAG-A175-AP205-5,4
2019-03-07 22:29:04,POM-SONTAG-A200-AP205-11,4
2019-03-07 22:29:04,POM-SONTAG-A210-AP205-9,5
2019-03-07 22:29:04,POM-SONTAG-A239-AP205-8,12
2019-03-07 22:29:04,POM-SONTAG-A250-AP205- 13,11
2019-03-07 22:29:04,POM-SONTAG-A269-AP205-14,10
2019-03-07 22:29:04,POM-SONTAG-A300-AP205-18,2
2019-03-07 22:29:04,POM-SONTAG-A310-AP205-22,1
2019-03-07 22:29:04,POM-SONTAG-A320-AP205-17,4
2019-03-07 22:29:04,POM-SONTAG-A339-AP205-15,11
2019-03-07 22:29:04,POM-SONTAG-A343-AP205-19,1
2019-03-07 22:29:04,POM-SUMNER-HOUSE-107-AP205-8,4
2019-03-07 22:29:04,POM-SUMNER-HOUSE207-AP205-7,5
2019-03-07 22:29:04,POM-SUMNER1-AP205-4,1
2019-03-07 22:29:04,POM-SUMNER112-AP205-3,1
2019-03-07 22:29:04,POM-SUMNER1C02-AP215-22,7
2019-03-07 22:29:04,POM-SUMNER1C10-AP215-20,4
2019-03-07 22:29:04,POM-SUMNER207-AP205-48,8
2019-03-07 22:29:04,POM-SUMNER212-AP205-2,6
2019-03-07 22:29:04,POM-WALKER107C-AP215-15,3
2019-03-07 22:29:04,POM-WALKER603-AP205-1,1
2019-03-07 22:29:04,POM-WALKER610-AP205-3,2
2019-03-07 22:29:04,POM-WALKER612-AP205-10,1
2019-03-07 22:29:04,POM-WALKER618-AP205-1,1
2019-03-07 22:29:04,POM-WALKER620-AP205-2,1
2019-03-07 22:29:04,POM-WALKER623-AP205-3,2
2019-03-07 22:29:04,POM-WALKER625-AP205-14,3
2019-03-07 22:29:04,POM-WALKER627-AP205-4,1
2019-03-07 22:29:04,POM-WALKER635-AP205-5,2
2019-03-07 22:29:04,POM-WALKER640-AP205-14,2
2019-03-07 22:29:04,POM-WALKER642-AP205-4,4
2019-03-07 22:29:04,POM-WALKER650-AP205-5,2
2019-03-07 22:29:04,POM-WALKER653-AP205-15,2
2019-03-07 22:29:04,POM-WALKER654-AP205-13,1
2019-03-07 22:29:04,POM-WALKER656-AP205-13,1
2019-03-07 22:29:04,POM-WALKER712-AP205-7,1
2019-03-07 22:29:04,POM-WALKER720-AP205-7,1
2019-03-07 22:29:04,POM-WALKER733-AP205-10,1
2019-03-07 22:29:04,POM-WALKER738-AP205-21,2
2019-03-07 22:29:04,POM-WALKER746-AP205-8,2
2019-03-07 22:29:04,POM-WALKERTSL-AP215-22,3
2019-03-07 22:29:04,POM-WALTON-AP135-29,6
2019-03-07 22:29:04,188-7TH-1,1
2019-03-07 22:29:04,188-7TH-2,1
2019-03-07 22:29:04,188-7TH-GARAGE,1
2019-03-07 22:29:04,AP7069.5A21.7106,1
2019-03-07 22:29:04,AP7872.5D62.19DE,1
2019-03-07 22:29:04,AP7872.5DF7.06A0,1
2019-03-07 22:29:04,APB08B.CFA8.6F04,1
2019-03-07 22:29:04,POM-345-COLLEGE-1,1
2019-03-07 22:29:04,POM-345-COLLEGE-101,1
2019-03-07 22:29:04,POM-345-COLLEGE-103,1
2019-03-07 22:29:04,POM-345-COLLEGE-301A,1
2019-03-07 22:29:04,POM-345-COLLEGE-303,1
2019-03-07 22:29:04,POM-ALEXANDER-001,1
2019-03-07 22:29:04,POM-ALEXANDER-102,1
2019-03-07 22:29:04,POM-ALEXANDER-110,1
2019-03-07 22:29:04,POM-ALEXANDER-116,1
2019-03-07 22:29:04,POM-ALEXANDER-117,1
2019-03-07 22:29:04,POM-ALEXANDER-122,1
2019-03-07 22:29:04,POM-ALEXANDER-134,1
2019-03-07 22:29:04,POM-ALEXANDER-137,1
2019-03-07 22:29:04,POM-ALEXANDER-143,1
2019-03-07 22:29:04,POM-ALEXANDER-145,1
2019-03-07 22:29:04,POM-ALEXANDER-154,1
2019-03-07 22:29:04,POM-ALEXANDER-204,1
2019-03-07 22:29:04,POM-ALEXANDER-206,1
2019-03-07 22:29:04,POM-ALEXANDER-215,1
2019-03-07 22:29:04,POM-ALEXANDER-216,1
2019-03-07 22:29:04,POM-ALEXANDER-217,1
2019-03-07 22:29:04,POM-ALEXANDER-219,1
2019-03-07 22:29:04,POM-ALEXANDER-234,1
2019-03-07 22:29:04,POM-ALEXANDER-235,1
2019-03-07 22:29:04,POM-ALEXANDER-242,1
2019-03-07 22:29:04,POM-ALEXANDER-251,1
2019-03-07 22:29:04,POM-ALEXANDER-AAA,1
2019-03-07 22:29:04,POM-CLARKI-1,1
2019-03-07 22:29:04,POM-CLARKI-100,1
2019-03-07 22:29:04,POM-CLARKI-103,1
2019-03-07 22:29:04,POM-CLARKI-105,1
2019-03-07 22:29:04,POM-CLARKI-107,1
2019-03-07 22:29:04,POM-CLARKI-110,1
2019-03-07 22:29:04,POM-CLARKI-111,1
2019-03-07 22:29:04,POM-CLARKI-112,1
2019-03-07 22:29:04,POM-CLARKI-114A,1
2019-03-07 22:29:04,POM-CLARKI-115,1
2019-03-07 22:29:04,POM-CLARKI-117,1
2019-03-07 22:29:04,POM-CLARKI-12,1
2019-03-07 22:29:04,POM-CLARKI-120,1
2019-03-07 22:29:04,POM-CLARKI-121,1
2019-03-07 22:29:04,POM-CLARKI-123,1
2019-03-07 22:29:04,POM-CLARKI-125,1
2019-03-07 22:29:04,POM-CLARKI-131,1
2019-03-07 22:29:04,POM-CLARKI-134,1
2019-03-07 22:29:04,POM-CLARKI-1A-128,1
2019-03-07 22:29:04,POM-CLARKI-200,1
2019-03-07 22:29:04,POM-CLARKI-201,1
2019-03-07 22:29:04,POM-CLARKI-203,1
2019-03-07 22:29:04,POM-CLARKI-205,1
2019-03-07 22:29:04,POM-CLARKI-207,1
2019-03-07 22:29:04,POM-CLARKI-208,1
2019-03-07 22:29:04,POM-CLARKI-210,1
2019-03-07 22:29:04,POM-CLARKI-216,1
2019-03-07 22:29:04,POM-CLARKI-218,1
2019-03-07 22:29:04,POM-CLARKI-219,1
2019-03-07 22:29:04,POM-CLARKI-221,1
2019-03-07 22:29:04,POM-CLARKI-2A-128,1
2019-03-07 22:29:04,POM-CLARKIII-102,1
2019-03-07 22:29:04,POM-CLARKIII-103,1
2019-03-07 22:29:04,POM-CLARKIII-105,1
2019-03-07 22:29:04,POM-CLARKIII-108,1
2019-03-07 22:29:04,POM-CLARKIII-110,1
2019-03-07 22:29:04,POM-CLARKIII-112,1
2019-03-07 22:29:04,POM-CLARKIII-113,1
2019-03-07 22:29:04,POM-CLARKIII-117,1
2019-03-07 22:29:04,POM-CLARKIII-121,1
2019-03-07 22:29:04,POM-CLARKIII-203,1
2019-03-07 22:29:04,POM-CLARKIII-204,1
2019-03-07 22:29:04,POM-CLARKIII-207,1
2019-03-07 22:29:04,POM-CLARKIII-209,1
2019-03-07 22:29:04,POM-CLARKIII-213,1
2019-03-07 22:29:04,POM-CLARKIII-215,1
2019-03-07 22:29:04,POM-CLARKIII-216,1
2019-03-07 22:29:04,POM-CLARKIII-221,1
2019-03-07 22:29:04,POM-CLARKIII-225,1
